fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2025,Nebraska,Perkins,03,Business Programs,Rural Energy for America Program (REAP),69140,Not Persistent Poverty Community,"HOMESTEAD SOLAR ENERGY, LLC",FY24 REAP 1000KW SOLAR ARRAY,Grant Funds,Grant,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),Utilities,31135,221114,SOLAR ELECTRIC POWER GENERATION,Commercial,"This Rural Development investment will be used to install a 1,000 kilowatt (kW) photovoltaic (PV) solar array in Perkins County, Nebraska. The new system is expected to generate $118,421 per year and generate over 2.1 million kilowatt (kW) hours per year, which is enough energy to power 198 homes.",1000000,1
2025,Nebraska,Perkins,03,Business Programs,Rural Energy for America Program (REAP),69150,Not Persistent Poverty Community,"KURKOWSKI, ROSS",FY24 SOLAR STOCKWELL,Grant Funds,Madrid,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),"Agriculture, Forestry, Fishing and Hunting",31135,112111,BEEF CATTLE RANCHING AND FARMING,Commercial,"This Rural Development investment will be used to install a solar stock well for ag producer Ross Kurkowski in Perkins County, Nebraska. The new system is expected generate 947 kilowatt hours (kWh) per year.",11575,1
2025,Nebraska,Perkins,03,Business Programs,Value Added Producer Grant (VAPG),69140,Not Persistent Poverty Community,TJADEN RANCH LLC,FY25 VAPG WC PACKAGED BEEF,Grant Funds,Grant,Not Applicable,LAMP VALUE ADDED PRODUCER GRANT MANDATORY,"Agriculture, Forestry, Fishing and Hunting",31135,112111,BEEF CATTLE RANCHING AND FARMING,Commercial,"USDA Rural Development funds will help Tjaden Ranch LLC, in Grant, Nebraska, with working capital funds for its direct-to-consumer beef value-added products. The project will assist the ranch with processing and packaging its retail beef products. In three years, the company will increase sales by $90,000 and expand its customer base by 100.",250000,1
2025,Nebraska,Perkins,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31135,NA,Not Available,Residential,Detailed Project Description Not Available,302020,2
2025,Nebraska,Perkins,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,PINNACLE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31135,NA,Not Available,Residential,Detailed Project Description Not Available,151515,1
2025,Nebraska,Phelps,03,Business Programs,Rural Energy for America Program (REAP),68949,Not Persistent Poverty Community,"GENERAL SERVICE AGENCY, INC",FY24 REAP RM SOLAR 17.5KW,Grant Funds,Holdrege,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),Finance and Insurance,31137,524210,INSURANCE AGENCIES AND BROKERAGES,Commercial,"This Rural Development investment will be used to install a 17.46 kilowatt (kW) solar roof panel for real estate lessor General Service Agency Inc. in Holdrege, Nebraska. This project is expected to save the business $2,930 per year and will generate 24,800 kilowatt hours (kWh) of electricity (79 percent) of the business' energy use per year, which is enough energy to power two homes",29245,1
2025,Nebraska,Phelps,03,Business Programs,Rural Energy for America Program (REAP),68949,Not Persistent Poverty Community,JANSSEN & SONS INC,FY24 25 KW PV SOLAR ARRAY,Grant Funds,Holdrege,Not Applicable,REAP IRA RES GRANT UNRESTRICTED (FY 22/23),Retail Trade,31137,441110,NEW CAR DEALERS,Commercial,"This Rural Development investment will be used to install a 25 kilowatt (kW) solar array for car dealer Janssen & Sons Inc. in Phelps County, Nebraska. The new system is expected to save the business $4,909 in electrical costs per year and replace 49,500 kilowatt hours [kWh (45 percent)] of the business' energy use per year, which is enough energy to power four homes.",64125,1
2025,Nebraska,Phelps,03,Business Programs,Rural Energy for America Program (REAP),68949,Not Persistent Poverty Community,JANSSEN FAMILY INVESTMENTS LLC,FY24 SOLAR ARRAY,Grant Funds,Holdrege,Not Applicable,REAP IRA RES GRANT UNRESTRICTED (FY 22/23),Retail Trade,31137,441110,NEW CAR DEALERS,Commercial,"This Rural Development investment will be used to help Janssen Family Investments LLC install a 25-kilowatt solar array in Holdrege, Nebraska. The new system is expected to save the business $5,800 in electrical costs per year and replace 57,000 kilowatt hours (96 percent) of the business' energy use per year, which is enough energy to power five homes.",59228,1
2025,Nebraska,Phelps,03,Business Programs,Rural Energy for America Program (REAP),68949,Not Persistent Poverty Community,LEE JANSSEN MOTOR CO,FY24 25KW SOLAR ARRAY,Grant Funds,Holdrege,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),Retail Trade,31137,441110,NEW CAR DEALERS,Commercial,"This Rural Development investment will be used to install a 25 kilowatt (kW) solar array for auto dealer Lee Janssen Motor Co. in Phelps County, Nebraska. The new system is expected to save the business $6,200 in electrical costs per year and replace 62,696 kilowatt hours [kWh (58 percent)] of the business' energy use per year, which is enough energy to power five homes.",64125,1
2025,Nebraska,Phelps,03,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COURTYARD VILLA,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31137,NA,Not Available,Residential,Detailed Project Description Not Available,10588,1
2025,Nebraska,Phelps,03,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WESTPORT HOLDREGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,31137,NA,Not Available,Residential,Detailed Project Description Not Available,125562,1
2025,Nebraska,Phelps,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST STATE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31137,NA,Not Available,Residential,Detailed Project Description Not Available,107121,1
2025,Nebraska,Phelps,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,WEST GATE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31137,NA,Not Available,Residential,Detailed Project Description Not Available,140000,1
2025,Nebraska,Pierce,03,Business Programs,Advanced Biofuel Payment Program,68769,Not Persistent Poverty Community,"HUSKER AG, LLC",NOT AVAILABLE,Grant Funds,Plainview,Not Applicable,GRANT FOR PROD OF ADV BIOFUEL,Other or Not Defined,31139,NA,Not Available,Commercial,Detailed Project Description Not Available,2007,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68765,Not Persistent Poverty Community,ANDREW STECH,FY24 DIESEL TO ELECTRIC,Grant Funds,Osmond,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31139,111940,HAY FARMING,Commercial,"This Rural Development investment will be used to help grain producer Andrew Stech install a more energy-efficient electric irrigation motor in Pierce County, Nebraska. The new system is expected to save the business $3,800 in electrical costs per year and replace 52,000 kilowatt hours (64 percent of the business' energy use) per year, which is enough energy to power four homes.",13324,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68765,Not Persistent Poverty Community,CHRISTIANSEN ROBBIE,FY25 DIESEL TO ELECTRIC CONV,Grant Funds,Osmond,Not Applicable,REAP IRA EEI GRANT $20K (FY 25),"Agriculture, Forestry, Fishing and Hunting",31139,111100,Not Available,Commercial,"This Rural Development investment will be used to help an ag producer, Robbie Christiansen, install a more energy-efficient electric irrigation motor in Antelope County. The new system is expected to save the business $6,880 in electrical costs per year and replace 100,000 kilowatt hours (65 percent) of the business' energy use per year, which is enough energy to power nine homes.",4037,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68765,Not Persistent Poverty Community,DAGMAN FAMILY FARM LLLP,FY25 DIESEL TO ELECTRIC,Grant Funds,Osmond,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 25),Real Estate and Rental and Leasing,31139,531190,LESSORS OF OTHER REAL ESTATE PROPERTY,Commercial,"This Rural Development investment will be used to install two energy-efficient electric irrigation motors for lessor of real-estate Virgil Dagman in Pierce County, Nebraska. The new system is expected to save the business $22,000 in electrical costs per year and replace 223,000 kilowatt hours [kWh (83 percent) of the business's energy use per year, which is enough energy to power twenty homes.",54337,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68765,Not Persistent Poverty Community,"GUBBELS, DUANE",FY25 DIESEL TO ELECTRIC IRRIG,Grant Funds,Osmond,Not Applicable,"MAND.ENERGY EFFIC IMPROV GRANTS UNDER $20,000","Agriculture, Forestry, Fishing and Hunting",31139,111150,CORN FARMING,Commercial,"This Rural Development investment will be used to help ag producer Duane Gubbels install a more energy-efficient electric irrigation motor in Pierce County, Nebraska. The new system is expected to save the business $6,200 in electrical costs per year and replace 94,000 kilowatt hours (64 percent of the business energy use) per year, which is enough energy to power eight homes.",8246,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68765,Not Persistent Poverty Community,"REIKOFSKI, JAY",FY24 DIESEL TO ELECTRIC IRRIG,Grant Funds,Foster,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31139,111150,CORN FARMING,Commercial,"This Rural Development investment will be used to install a more energy-efficient electric irrigation motor for ag producer Jay Reikofski in Pierce County, Nebraska. The new system is expected to save the business $5,300 in electrical costs per year and replace 85,600 kilowatt hours [kWh (76 percent)] of the business' energy use per year, which is enough energy to power eight homes.",26399,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68767,Not Persistent Poverty Community,"KOEHLER, DEAN",FY24 DIESEL TO ELECTRIC IRRIG,Grant Funds,Pierce,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31139,111150,CORN FARMING,Commercial,"This Rural Development investment will be used to help ag producer, Dean Koehler, install a more energy-efficient electric irrigation motor in Pierce County. The new system is expected to save the business $15,700 in electrical costs per year and replace 187,000 kilowatt hours (kWh) (74 percent) of the business' energy use per year, which is enough energy to power 17 homes.",69386,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68769,Not Persistent Poverty Community,"KECK, STEVEN",FY 24 DIESEL TO ELECTRIC IRRIG,Grant Funds,Plainview,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31139,111190,Not Available,Commercial,"This Rural Development investment will be used to install a more energy-efficient electric irrigation motor for ag producer Steven Keck in Antelope County, Nebraska. The new system is expected to save the business $3,568 in electrical costs per year and replace 36,610 kilowatt hours [kWh (66 percent)] of the business' energy use per year, which is enough energy to power three homes.",33242,1
2025,Nebraska,Pierce,03,Business Programs,Rural Energy for America Program (REAP),68769,Not Persistent Poverty Community,"RISINGER, ALVIN",FY24 DIESEL TO ELECTRIC IRRIG,Grant Funds,Plainview,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),Real Estate and Rental and Leasing,31139,531110,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,Commercial,"This Rural Development investment will be used to help real-estate lessor Alvin Risinger install a more energy-efficient electric irrigation motor in Antelope County. The new system is expected to save the business $2,180 in electrical costs per year and replace 27,800 kilowatt hours (kWh) (50 percent) of the business' energy use per year, which is enough energy to power three homes.",53964,1
2025,Nebraska,Pierce,03,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HILLVIEW HEIGHTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,45459,1
2025,Nebraska,Pierce,03,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MIDTOWN APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,12064,1
2025,Nebraska,Pierce,03,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WESTSIDE APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,34753,1
2025,Nebraska,Pierce,03,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ZUHLKE PROPERTIES,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,3672,1
2025,Nebraska,Pierce,03,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - CERTIFIED PACKAGED VIA AN INTERMEDIARY LOW INCOME,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,209200,1
2025,Nebraska,Pierce,03,Single Family Housing,Disaster Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,RURAL HOUSING ASSISTANCE GRANTS NATURAL DISASTER-504 GRANT,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,9500,1
2025,Nebraska,Pierce,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,ELKHORN VALLEY BANK & TRUST,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,453850,3
2025,Nebraska,Pierce,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,MIDWEST BANK NA,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,482514,3
2025,Nebraska,Pierce,03,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31139,NA,Not Available,Residential,Detailed Project Description Not Available,86868,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68601,Not Persistent Poverty Community,A&W SWINE GEOTHERMAL LLC,FY 24 REAP RES 82 KW SOLAR PV,Grant Funds,Columbus,Not Applicable,REAP IRA RES GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31141,112210,HOG AND PIG FARMING,Commercial,"This Rural Development investment will be used to help A&W Swine Geothermal LLC install a solar array and geothermal loop in Platte County, Nebraska. The new system is expected to generate 791,000 kilowatt hours (kWh) per year, which is enough energy to power 73 homes.",400241,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68601,Not Persistent Poverty Community,"DOWD OIL CO, INC",FY24 PROPANE TO ELECTRIC IRRIG,Grant Funds,Columbus,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31141,111100,Not Available,Commercial,"This Rural Development investment will be used to help Ag producer Dowd Oil Company Inc. install an energy-efficient electric irrigation motor in Holt County, Nebraska. The new system is expected to save the business $24,000 in electrical costs and replace 1.1 million kilowatt hours (kWh) (72 percent of the business' energy use) per year, which is enough energy to power 103 homes.",54685,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68601,Not Persistent Poverty Community,"GJW, LLC",FY24 REAP GEOTHERMAL SOLAR,Grant Funds,Columbus,Not Applicable,REAP IRA RES GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31141,112210,HOG AND PIG FARMING,Commercial,"This Rural Development investment will be used to help pork producer GJW LLC, install a solar array and geothermal loop in Platte County, Nebraska. The new system is expected to save the business $145,000 in electrical costs per year and replace 1.5 million kilowatt hours [kWh (29 percent)] of the business' energy use per year, which is enough energy to power 140 homes.",999165,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68601,Not Persistent Poverty Community,TWISTED PALMS LLC,FY24 REAP SOLAR PV 36.37KWRM,Grant Funds,Columbus,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),Retail Trade,31141,441227,Not Available,Commercial,"This Rural Development investment will be used to install a 37,345 kilowatt (kW) solar array for real estate lessor Twisted Palms LLC in Columbus, Nebraska. This project is expected to save the business $4,860 per year and will generate 47,500 kilowatt hours (kWh) of electricity (33 percent) of the business' energy use per year, which is enough energy to power four homes.",56233,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68642,Not Persistent Poverty Community,"HEMMER, DALE",FY25 DIESEL TO ELECTRIC CONVER,Grant Funds,Humphrey,Not Applicable,"MAND.ENERGY EFFIC IMPROV GRANTS UNDER $20,000","Agriculture, Forestry, Fishing and Hunting",31141,112210,HOG AND PIG FARMING,Commercial,"This Rural Development investment will be used to help an ag producer, Dale Hemmer, install a more energy-efficient electric irrigation motor in Madison County, Nebraska. The new system is expected to save the business $5,800 in electrical costs per year and replace 91,000 kilowatt hours (64 percent of the business energy use) a year, which is enough energy to power eight homes.",6768,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68642,Not Persistent Poverty Community,"KAPELS AUTOMOTIVE, INC.",FY24 32KW SOLAR,Grant Funds,Humphrey,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),Other Services,31141,811111,GENERAL AUTOMOTIVE REPAIR,Commercial,"This Rural Development investment will be used to install a 32 kilowatt (kW) solar installation for real estate lessor Kapels Automotive Inc. in Humphrey, Nebraska. This project is expected to save the business $1,380 per year and will generate 38,600 kilowatt hours (kWh) of electricity (100 percent) of the business' energy use per year, which is enough energy to power four homes.",43367,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68642,Not Persistent Poverty Community,NOONAN EQUIPMENT CO,FY24 25K PV SOLAR INSTALLATION,Grant Funds,Humphrey,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),Retail Trade,31141,441227,Not Available,Commercial,"This Rural Development investment will be used to install a 25 kilowatt (kW) photovoltaic (PV) solar array for Noonan Equipment in Platte County, Nebraska. The new system is expected to save the business $2,855 in electrical costs per year and replace 37,681 kilowatt hours [kWh (16 percent)] of the business' energy use per year, which is enough energy to power three homes.",43367,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68642,Not Persistent Poverty Community,"PREISTER, DEAN",FY24 DIESEL TO ELECTRIC MOTOR,Grant Funds,Humphrey,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31141,112210,HOG AND PIG FARMING,Commercial,"This Rural Development investment will be used to help ag producer Dean Preister in Humphrey, Nebraska replace a diesel irrigation engine with an energy-efficient electric motor. The new system is expected to save the company $15,500 in electrical costs per year and replace 196,500-kilowatt hours (kWh) (70 percent) of the company's energy use per year, which is enough energy to power 18 homes.",49017,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68642,Not Persistent Poverty Community,"WEMHOFF, PAT",FY24 DIESEL TO ELECTRIC IRRIG,Grant Funds,Humphrey,Not Applicable,REAP IRA EEI GRANT UNRESTRICTED (FY 22/23),"Agriculture, Forestry, Fishing and Hunting",31141,111100,Not Available,Commercial,"This Rural Development investment will be used to help ag producer Pat Wemhoff install a more energy-efficient electric irrigation motor in Platte County, Nebraska. The new system is expected to save the business $3,490 in electrical costs per year and replace 43,600 kilowatt hours (64 percent) of the business' energy use per year, which is enough energy to power four homes.",16619,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68643,Not Persistent Poverty Community,"MULLENHOFF FARMS, INC.",FY24 24KW SOLAR INSTALLATION,Grant Funds,Leigh,Not Applicable,REAP IRA UNRESTRICTED RES - (FY 24),"Agriculture, Forestry, Fishing and Hunting",31141,111150,CORN FARMING,Commercial,"This Rural Development investment will be used to help ag producer, Mullenhoff Farms Inc. install a 24 kilowatt (kW) solar panel in Leigh, Nebraska. This project is expected to save the business $3,800 per year and will generate 37,800 kilowatt hours (kWh) of electricity (122 percent) of the business' energy use per year, which is enough energy to power three homes.",52945,1
2025,Nebraska,Platte,01,Business Programs,Rural Energy for America Program (REAP),68644,Not Persistent Poverty Community,"WIESE, JOHN",FY25 NATURAL GAS TO ELECTRIC,Grant Funds,Lindsay,Not Applicable,REAP IRA EEI GRANT $20K (FY 25),"Agriculture, Forestry, Fishing and Hunting",31141,111150,CORN FARMING,Commercial,"This Rural Development investment will be used to install an energy-efficient electric irrigation motor in Madison County, Nebraska for ag producer John Wiese. The new system is expected to save the business $3,500 in electrical costs per year and replace 130,000 kilowatt hours [kWh (69 percent)] of the business' energy use per year, which is enough energy to power 12 homes.",17418,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ARBOR PLACE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,184798,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ASPEN HAUS APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,288,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BRIARWOOD II APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,49508,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COLUMBUS CHERRY CREEK LLC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,375,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CSOM-ROSS LLC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,113660,12
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,FOUR SEASONS I APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,110187,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,FOUR SEASONS II APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,140407,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,JLO PROPERTIES LLC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,67656,11
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,JONES NORTHCREEK APARTMENTS LCC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,6240,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,JONES NORTHCREEK APARTMENTS LLC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,24071,5
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,TIMBER RIDGE APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,30187,1
2025,Nebraska,Platte,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WESTPORT COLUMBUS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,127743,1
2025,Nebraska,Platte,01,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - CERTIFIED PACKAGED VIA AN INTERMEDIARY LOW INCOME,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,1533200,6
2025,Nebraska,Platte,01,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - CERTIFIED PACKAGED VIA AN INTERMEDIARY VERY LOW INCOME,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,155000,1
2025,Nebraska,Platte,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CASTLE & COOKE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,31141,NA,Not Available,Residential,Detailed Project Description Not Available,220202,1
