fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,svi_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_code,naics_description,project_announced_description,investment_dollars,number_of_investments
2019,Iowa,Hamilton,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"LAND HOME FINANCIAL SERVICES, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19079,NA,Not Available,Detailed Project Description Not Available,145454,1
2019,Iowa,Hamilton,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,LINCOLN SAVINGS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19079,NA,Not Available,Detailed Project Description Not Available,202214,2
2019,Iowa,Hamilton,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"PACIFIC UNION FINANCIAL, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19079,NA,Not Available,Detailed Project Description Not Available,71717,1
2019,Iowa,Hamilton,04,Water and Environmental,Direct Loan (WEP),50075,Not Socially Vulnerable,"Ellsworth, City Of",Storm Drainage,Loan Funds - Direct,Ellsworth,Not Applicable,(LOAN ONLY) WASTE DISPOSAL ONLY,Utilities (22),19079,NA,Not Available,Detailed Project Description Not Available,200000,1
2019,Iowa,Hamilton,04,Water and Environmental,Direct Loan and Grant (WEP),50034,Not Socially Vulnerable,"BLAIRSBURG, CITY OF",Wastewater Lift Station,Grant Funds,Blairsburg,Not Applicable,(COMB LOAN & GRANT) WASTE DISPOSAL ONLY,Utilities (22),19079,NA,Not Available,Detailed Project Description Not Available,300000,1
2019,Iowa,Hamilton,04,Water and Environmental,Direct Loan and Grant (WEP),50034,Not Socially Vulnerable,"BLAIRSBURG, CITY OF",Wastewater Lift Station,Loan Funds - Direct,Blairsburg,Not Applicable,(COMB LOAN & GRANT) WASTE DISPOSAL ONLY,Utilities (22),19079,NA,Not Available,Detailed Project Description Not Available,660000,1
2019,Iowa,Hamilton,04,Water and Environmental,Direct Loan and Grant (WEP),50075,Not Socially Vulnerable,"Ellsworth, City Of",Storm Drainage,Grant Funds,Ellsworth,Not Applicable,(COMB LOAN & GRANT) WASTE DISPOSAL ONLY,Utilities (22),19079,NA,Not Available,Detailed Project Description Not Available,100000,1
2019,Iowa,Hamilton,04,Water and Environmental,Direct Loan and Grant (WEP),50075,Not Socially Vulnerable,"Ellsworth, City Of",Storm Drainage,Loan Funds - Direct,Ellsworth,Not Applicable,(COMB LOAN & GRANT) WASTE DISPOSAL ONLY,Utilities (22),19079,NA,Not Available,Detailed Project Description Not Available,300000,1
2019,Iowa,Hancock,04,Business Programs,Rural Economic Development Loan and Grant (REDLG),50423,Not Socially Vulnerable,PRAIRIE ENERGY COOP,FY19 HANCOCK CO HEALTH RENO,Grant Funds,Britt,Not Applicable,RURAL ECONOMIC DEVELOPMENT GRANTS (ELECTRIC),Health Care and Social Assistance (62),19081,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),Detailed Project Description Not Available,300000,1
2019,Iowa,Hancock,04,Business Programs,Rural Energy for America Program Renewable Energy Systems and Energy Efficiency Improvement Loans and Grants,50438,Not Socially Vulnerable,WEILAND FARMS,FY19 MC GRAIN DRYER,Grant Funds,Garner,Not Applicable,"MAND.ENERGY EFFIC IMPROV GRANTS UNDER $20,000","Agriculture, Forestry, Fishing and Hunting (11)",19081,111191,OILSEED AND GRAIN COMBINATION FARMING,Detailed Project Description Not Available,20000,1
2019,Iowa,Hancock,04,Business Programs,Rural Energy for America Program Renewable Energy Systems and Energy Efficiency Improvement Loans and Grants,50483,Not Socially Vulnerable,"OTIS FINISHER FARM, LLC",FY19 29KW JA SOLAR HOLDINGS CO,Grant Funds,Wesley,Not Applicable,"MAND. RENEW ENERFY SYSTEMS GRANTS UNDER $20,000",Real Estate and Rental and Leasing (53),19081,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),Detailed Project Description Not Available,11950,1
2019,Iowa,Hancock,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,GARNER VILLAGE APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,185189,1
2019,Iowa,Hancock,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,WILLOW RIDGE COOP,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,3848,3
2019,Iowa,Hancock,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,WILLOW RIDGE COOP ATTN LIZANNE ENGH,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,3036,1
2019,Iowa,Hancock,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FLANAGAN STATE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,237473,3
2019,Iowa,Hancock,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,IOWA BANKERS MTG CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,180807,2
2019,Iowa,Hancock,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,PLAINS COMMERCE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,142612,2
2019,Iowa,Hancock,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"ROCKET MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,171716,2
2019,Iowa,Hancock,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"SERVION, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19081,NA,Not Available,Detailed Project Description Not Available,74747,1
2019,Iowa,Hardin,02,Business Programs,Rural Energy for America Program Renewable Energy Systems and Energy Efficiency Improvement Loans and Grants,50122,Not Socially Vulnerable,"J & T LOGISTICS, INC.",FY19 78.54 KW SOLAREDGE SOLAR,Grant Funds,Hubbard,Not Applicable,REAP-MANDATORY RENEW ENERGY SYST GRANTS,Finance and Insurance (52),19083,524130,REINSURANCE CARRIERS,Detailed Project Description Not Available,30015,1
2019,Iowa,Hardin,02,Business Programs,Rural Energy for America Program Renewable Energy Systems and Energy Efficiency Improvement Loans and Grants,50230,Not Socially Vulnerable,"NEUBAUER, SCOTT MICHAEL",FY19 24.48KW MISSION SOLAR,Grant Funds,Radcliffe,Not Applicable,REAP-MANDATORY RENEW ENERGY SYST GRANTS,"Agriculture, Forestry, Fishing and Hunting (11)",19083,115113,"CROP HARVESTING, PRIMARILY BY MACHINE",Detailed Project Description Not Available,14106,1
2019,Iowa,Hardin,02,Business Programs,Rural Energy for America Program Renewable Energy Systems and Energy Efficiency Improvement Loans and Grants,50627,Not Socially Vulnerable,"MCCLELLAN LEGACY FARMS, L.L.C.",FY19 49KW BOVIET SOLAR,Grant Funds,Eldora,Not Applicable,"MAND. RENEW ENERFY SYSTEMS GRANTS UNDER $20,000","Agriculture, Forestry, Fishing and Hunting (11)",19083,111191,OILSEED AND GRAIN COMBINATION FARMING,Detailed Project Description Not Available,16574,1
2019,Iowa,Hardin,02,Community Facilities,Economic Impact Grants (CF),50122,Not Socially Vulnerable,HUBBARD COMMUNITY MEDICAL CENTER,CLINIC EQUIPMENT & GENERATOR,Grant Funds,Hubbard,Not Applicable,ECONOMIC IMPACT INITIATIVE GRANTS,Health Care and Social Assistance (62),19083,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),Detailed Project Description Not Available,16300,1
2019,Iowa,Hardin,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,ACKLEY HOUSING INC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,4224,2
2019,Iowa,Hardin,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,MARION MANOR 028,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,90277,1
2019,Iowa,Hardin,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,PINE LAKE HOUSING,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,59955,1
2019,Iowa,Hardin,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,TIMBERVIEW,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,59118,1
2019,Iowa,Hardin,02,Single Family Housing,Direct Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,137097,2
2019,Iowa,Hardin,02,Single Family Housing,Direct Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY VERY LOW INCOME,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,126610,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN PACIFIC MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,180908,2
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,BANK OF ENGLAND,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,64141,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"CARRINGTON MORTGAGE SERVICES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,59595,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST INTERSTATE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,49494,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FLAGSTAR BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,87373,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FLANAGAN STATE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,68686,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FREEDOM MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,85353,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,GNB BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,122222,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,153535,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,IOWA BANKERS MTG CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,230512,5
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,LINCOLN SAVINGS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,86868,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,RESIDENTIAL MORTGAGE NETWORK INC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,75757,1
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"ROCKET MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,87498,2
2019,Iowa,Hardin,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,WINTRUST MORTGAGE ADO BARRINGTON B&T CO,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19083,NA,Not Available,Detailed Project Description Not Available,143635,2
2019,Iowa,Harrison,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,MODALE DEV CORP,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,4875,1
2019,Iowa,Harrison,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,PJ PROPERTIES,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,3480,1
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"ARK-LA-TEX FINANCIAL SERVICES, LLC DBA",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,92929,1
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"CLICK N' CLOSE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,141313,2
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST NATIONAL BANK OF OMAHA,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,428181,3
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,IOWA BANKERS MTG CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,199150,2
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"MUTUAL OF OMAHA MORTGAGE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,135353,1
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,PLAINS COMMERCE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,148470,2
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,UNITED BANK OF IOWA,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,74740,1
2019,Iowa,Harrison,04,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,WASHINGTON COUNTY BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,1281897,11
2019,Iowa,Harrison,04,Single Family Housing,Repair Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,504 LOAN,Real Estate and Rental and Leasing (53),19085,NA,Not Available,Detailed Project Description Not Available,25881,2
2019,Iowa,Henry,01,Business Programs,Rural Economic Development Loan and Grant (REDLG),52641,Not Socially Vulnerable,ACCESS ENERGY COOPERATIVE,FY19 HENRY COUNTY HEALTH,Grant Funds,Mt Pleasant,Not Applicable,RURAL ECONOMIC DEVELOPMENT GRANTS (ELECTRIC),Utilities (22),19087,221122,ELECTRIC POWER DISTRIBUTION,Detailed Project Description Not Available,300000,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,HYSTIN HOMES,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,5268,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,IA PROPERTIES COOP,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,116751,24
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,JULBOCK COOPERATIVE,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,6096,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,"MT PLEASANT II, LP",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,2880,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,MT PLEASANT PARK,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,128649,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,RAMEY RETIREMENT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,87472,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,SALEM COMMUNITY,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,29410,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,WESTVIEW APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,31371,1
2019,Iowa,Henry,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,WESTVIEW APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,2601,1
2019,Iowa,Henry,01,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN PACIFIC MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,711702,7
2019,Iowa,Henry,01,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FLAGSTAR BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,95959,1
2019,Iowa,Henry,01,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,GERSHMAN INVESTMENT CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,141414,1
2019,Iowa,Henry,01,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"PACIFIC UNION FINANCIAL, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),19087,NA,Not Available,Detailed Project Description Not Available,260606,2
